feature,ref_importance,ref_rank,mean_importance,std_importance,cv_importance,mean_rank,std_rank,is_stable,top_k_consistency
dinuc_TC,0.000394,41,0.000410,0.000129,0.315159,40.745000,1.144541,True,
dinuc_GA,0.000345,42,0.000349,0.000071,0.203511,41.395000,0.836047,True,
dinuc_GC,0.000227,43,0.000228,0.000033,0.144324,42.905000,0.309798,True,
seq_length,0.000000,44,0.000000,0.000000,,44.000000,0.000000,True,
gc_win10_max,0.000000,45,0.000000,0.000000,,45.000000,0.000000,True,
gc_win20_std,0.000000,46,0.000000,0.000000,,46.000000,0.000000,True,
gc_win20_min,0.000000,47,0.000000,0.000000,,47.000000,0.000000,True,
gc_win40_mean,0.000000,48,0.000000,0.000000,,48.000000,0.000000,True,
gc_win40_min,0.000000,49,0.000000,0.000000,,49.000000,0.000000,True,
gc_win40_max,0.000000,50,0.000000,0.000000,,50.000000,0.000000,True,
homopolymer_mean_run,0.000000,51,0.000000,0.000000,,51.000000,0.000000,True,
hp_max_A,0.000000,52,0.000000,0.000000,,52.000000,0.000000,True,
hp_max_C,0.000000,53,0.000000,0.000000,,53.000000,0.000000,True,
hp_max_G,0.000000,54,0.000000,0.000000,,54.000000,0.000000,True,
dinuc_AG,0.000000,55,0.000000,0.000000,,55.000000,0.000000,True,
dinuc_CT,0.000000,56,0.000000,0.000000,,56.000000,0.000000,True,
dinuc_TA,0.000000,57,0.000000,0.000000,,57.000000,0.000000,True,
dinuc_TG,0.000000,58,0.000000,0.000000,,58.000000,0.000000,True,
dinuc_TT,0.000000,59,0.000000,0.000000,,59.000000,0.000000,True,
trinuc_AAA,0.000000,60,0.000000,0.000000,,60.000000,0.000000,True,
trinuc_AAC,0.000000,61,0.000000,0.000000,,61.000000,0.000000,True,
trinuc_AAG,0.000000,62,0.000000,0.000000,,62.000000,0.000000,True,
trinuc_AAT,0.000000,63,0.000000,0.000000,,63.000000,0.000000,True,
trinuc_ACG,0.000000,64,0.000000,0.000000,,64.000000,0.000000,True,
trinuc_ACT,0.000000,65,0.000000,0.000000,,65.000000,0.000000,True,
trinuc_AGA,0.000000,66,0.000000,0.000000,,66.000000,0.000000,True,
trinuc_AGC,0.000000,67,0.000000,0.000000,,67.000000,0.000000,True,
trinuc_AGG,0.000000,68,0.000000,0.000000,,68.000000,0.000000,True,
trinuc_ATA,0.000000,69,0.000000,0.000000,,69.000000,0.000000,True,
trinuc_ATG,0.000000,70,0.000000,0.000000,,70.000000,0.000000,True,
palindrome_count,0.000000,71,0.000000,0.000000,,71.000000,0.000000,True,
gc_constraint_violation,0.000000,72,0.000000,0.000000,,72.000000,0.000000,True,
rle_n_runs,0.000000,73,0.000000,0.000000,,73.000000,0.000000,True,
rle_mean_run_len,0.000000,74,0.000000,0.000000,,74.000000,0.000000,True,
gc_first_quarter,0.000000,75,0.000000,0.000000,,75.000000,0.000000,True,
gc_last_quarter,0.000000,76,0.000000,0.000000,,76.000000,0.000000,True,
