ablation,auroc,pr_auc,brier,ece,mean_failure_freq,frac_failed,n_pos,n_neg,n_sequences
full,0.9123022161348633,0.8323755627590927,0.012568959916793191,0.003610286331176739,0.2703111111111111,0.059333333333333335,89,1411,1500
no_gc_skew,0.5062724332776574,0.014596041058430596,0.035810269581042616,0.0347843883342213,0.23444444444444446,0.012666666666666666,19,1481,1500
no_hp_stutter,0.8363227016885554,0.6355291553452042,0.020435372606214103,0.014592762715286681,0.25408888888888886,0.043333333333333335,65,1435,1500
flat_skew,0.5551457627118643,0.021879195079549982,0.036543568876679956,0.03616216611199907,0.23377777777777775,0.016666666666666666,25,1475,1500
