ablation,auroc,pr_auc,brier,ece,mean_failure_freq,frac_failed,n_pos,n_neg,n_sequences
full,,,0.005664248654523056,0.0041961409489313034,0.9157333333333334,1.0,1500,0,1500
no_gc_skew,,,0.006088172368772278,0.00521374658743543,0.9068444444444446,1.0,1500,0,1500
no_hp_stutter,0.9739826551034023,0.9999824318652478,0.005514490236121972,0.002324857698546491,0.9137333333333334,0.9993333333333333,1499,1,1500
flat_skew,,,0.006275464634134487,0.005569302142991009,0.9078222222222224,1.0,1500,0,1500
