ablation,auroc,pr_auc,brier,ece,mean_failure_freq,frac_failed,n_pos,n_neg,n_sequences
full,,,0.0021473500731437056,0.0004293176209761012,0.03231111111111111,0.0,0,1500,1500
no_gc_skew,,,0.002014869693883457,0.011318206509864991,0.02142222222222222,0.0,0,1500,1500
no_hp_stutter,,,0.0021728460832672854,0.0010036133232216083,0.03177777777777778,0.0,0,1500,1500
flat_skew,,,0.0019734370978522946,0.012740428732087214,0.02,0.0,0,1500,1500
