ablation,auroc,pr_auc,brier,ece,mean_failure_freq,frac_failed,n_pos,n_neg,n_sequences
full,,,2.9688870240303102e-06,8.887839844036433e-05,4.4444444444444447e-05,0.0,0,1500,1500
no_gc_skew,,,1.7774980434887407e-08,0.00013332284288480878,0.0,0.0,0,1500,1500
no_hp_stutter,,,1.7774980434887407e-08,0.00013332284288480878,0.0,0.0,0,1500,1500
flat_skew,,,1.7774980434887407e-08,0.00013332284288480878,0.0,0.0,0,1500,1500
