key,model,regime,n,frac_total,class_prevalence,is_degenerate,auroc,pr_auc,f1,precision,recall,accuracy,ece,brier,min_class_n
sub12_k5_constrained,cnn,informative,22,0.014667,0.000000,True,,,0.000000,0.000000,0.000000,1.000000,0.129472,0.017164,0.000000
sub12_k5_constrained,cnn,saturated,0,0.000000,,True,,,,,,,,,
sub12_k5_constrained,cnn,aggregate,1500,1.000000,0.000000,True,,,0.000000,0.000000,0.000000,1.000000,0.001751,0.001274,0.000000
sub12_k3_simple,xgboost,under_failure,68,0.045333,0.000000,True,,,0.000000,0.000000,0.000000,0.985294,0.143637,0.027619,0.000000
sub12_k3_simple,xgboost,informative,605,0.403333,0.267769,False,0.985439,0.978753,0.987578,0.993750,0.981481,0.993388,0.023951,0.006174,162.000000
sub12_k3_simple,xgboost,saturated,827,0.551333,1.000000,True,,,1.000000,1.000000,1.000000,1.000000,0.018222,0.002065,0.000000
sub12_k3_simple,xgboost,aggregate,1500,1.000000,0.659333,False,0.997141,0.998756,0.997471,0.997976,0.996967,0.996667,0.007630,0.004881,511.000000
sub12_k3_simple,random_forest,under_failure,68,0.045333,0.000000,True,,,0.000000,0.000000,0.000000,1.000000,0.137995,0.021333,0.000000
sub12_k3_simple,random_forest,informative,605,0.403333,0.267769,False,0.988212,0.987994,0.987578,0.993750,0.981481,0.993388,0.024674,0.005473,162.000000
sub12_k3_simple,random_forest,saturated,827,0.551333,1.000000,True,,,1.000000,1.000000,1.000000,1.000000,0.015270,0.001927,0.000000
sub12_k3_simple,random_forest,aggregate,1500,1.000000,0.659333,False,0.998067,0.999161,0.997976,0.998987,0.996967,0.997333,0.006182,0.004237,511.000000
sub12_k3_simple,logistic_regression,under_failure,68,0.045333,0.000000,True,,,0.000000,0.000000,0.000000,0.779412,0.207502,0.095567,0.000000
sub12_k3_simple,logistic_regression,informative,605,0.403333,0.267769,False,0.916186,0.845143,0.642398,0.491803,0.925926,0.723967,0.202084,0.081866,162.000000
sub12_k3_simple,logistic_regression,saturated,827,0.551333,1.000000,True,,,0.955148,1.000000,0.914148,0.914148,0.152820,0.059887,0.000000
sub12_k3_simple,logistic_regression,aggregate,1500,1.000000,0.659333,False,0.906751,0.950101,0.877482,0.842007,0.916077,0.831333,0.090931,0.070369,511.000000
sub12_k3_simple,cnn,under_failure,68,0.045333,0.000000,True,,,0.000000,0.000000,0.000000,0.647059,0.291463,0.115783,0.000000
sub12_k3_simple,cnn,informative,605,0.403333,0.267769,False,0.945503,0.902802,0.669474,0.507987,0.981481,0.740496,0.139693,0.049895,162.000000
sub12_k3_simple,cnn,saturated,827,0.551333,1.000000,True,,,0.990848,1.000000,0.981862,0.981862,0.117773,0.028910,0.000000
sub12_k3_simple,cnn,aggregate,1500,1.000000,0.659333,False,0.964402,0.982120,0.908326,0.845083,0.981800,0.869333,0.058439,0.041312,511.000000
sub12_k3_constrained,xgboost,under_failure,212,0.141333,0.000000,True,,,0.000000,0.000000,0.000000,1.000000,0.118288,0.014888,0.000000
sub12_k3_constrained,xgboost,informative,1221,0.814000,0.004914,False,0.900274,0.676649,0.800000,1.000000,0.666667,0.998362,0.021458,0.004811,6.000000
sub12_k3_constrained,xgboost,saturated,67,0.044667,1.000000,True,,,1.000000,1.000000,1.000000,1.000000,0.020440,0.002577,0.000000
sub12_k3_constrained,xgboost,aggregate,1500,1.000000,0.048667,False,0.991956,0.979416,0.986111,1.000000,0.972603,0.998667,0.001160,0.006135,73.000000
sub12_k3_constrained,random_forest,under_failure,212,0.141333,0.000000,True,,,0.000000,0.000000,0.000000,1.000000,0.117453,0.014607,0.000000
sub12_k3_constrained,random_forest,informative,1221,0.814000,0.004914,False,0.844993,0.670532,0.800000,1.000000,0.666667,0.998362,0.021669,0.004785,6.000000
sub12_k3_constrained,random_forest,saturated,67,0.044667,1.000000,True,,,1.000000,1.000000,1.000000,1.000000,0.011038,0.001810,0.000000
sub12_k3_constrained,random_forest,aggregate,1500,1.000000,0.048667,False,0.987434,0.975847,0.986111,1.000000,0.972603,0.998667,0.001157,0.006041,73.000000
sub12_k3_constrained,logistic_regression,under_failure,212,0.141333,0.000000,True,,,0.000000,0.000000,0.000000,0.896226,0.145009,0.055539,0.000000
sub12_k3_constrained,logistic_regression,informative,1221,0.814000,0.004914,False,0.841564,0.067598,0.046512,0.024096,0.666667,0.865684,0.221392,0.072546,6.000000
sub12_k3_constrained,logistic_regression,saturated,67,0.044667,1.000000,True,,,0.977099,1.000000,0.955224,0.955224,0.096167,0.031121,0.000000
sub12_k3_constrained,logistic_regression,aggregate,1500,1.000000,0.048667,False,0.954383,0.489064,0.418462,0.269841,0.931507,0.874000,0.195457,0.068292,73.000000
sub12_k3_constrained,cnn,under_failure,212,0.141333,0.000000,True,,,0.000000,0.000000,0.000000,1.000000,0.126333,0.016871,0.000000
sub12_k3_constrained,cnn,informative,1221,0.814000,0.004914,False,0.851852,0.134906,0.222222,0.166667,0.333333,0.988534,0.020702,0.006676,6.000000
sub12_k3_constrained,cnn,saturated,67,0.044667,1.000000,True,,,0.646465,1.000000,0.477612,0.477612,0.406025,0.236507,0.000000
sub12_k3_constrained,cnn,aggregate,1500,1.000000,0.048667,False,0.911309,0.654262,0.581197,0.772727,0.465753,0.967333,0.007655,0.018382,73.000000
sub15_k5_simple,xgboost,under_failure,842,0.561333,0.000000,True,,,0.000000,0.000000,0.000000,1.000000,0.037543,0.003177,0.000000
sub15_k5_simple,xgboost,informative,658,0.438667,0.121581,False,0.975822,0.772008,0.697987,0.753623,0.650000,0.931611,0.056153,0.006547,80.000000
sub15_k5_simple,xgboost,saturated,0,0.000000,,True,,,,,,,,,
sub15_k5_simple,xgboost,aggregate,1500,1.000000,0.053333,False,0.990132,0.771779,0.697987,0.753623,0.650000,0.970000,0.007026,0.004655,80.000000
sub15_k5_simple,random_forest,under_failure,842,0.561333,0.000000,True,,,0.000000,0.000000,0.000000,1.000000,0.036971,0.003005,0.000000
sub15_k5_simple,random_forest,informative,658,0.438667,0.121581,False,0.975562,0.739158,0.790698,0.739130,0.850000,0.945289,0.054322,0.006153,80.000000
sub15_k5_simple,random_forest,saturated,0,0.000000,,True,,,,,,,,,
sub15_k5_simple,random_forest,aggregate,1500,1.000000,0.053333,False,0.990053,0.739158,0.790698,0.739130,0.850000,0.976000,0.004055,0.004386,80.000000
sub15_k5_simple,logistic_regression,under_failure,842,0.561333,0.000000,True,,,0.000000,0.000000,0.000000,0.992874,0.080391,0.010251,0.000000
sub15_k5_simple,logistic_regression,informative,658,0.438667,0.121581,False,0.933413,0.563884,0.442623,0.642857,0.337500,0.896657,0.203674,0.053959,80.000000
sub15_k5_simple,logistic_regression,saturated,0,0.000000,,True,,,,,,,,,
sub15_k5_simple,logistic_regression,aggregate,1500,1.000000,0.053333,False,0.953521,0.473983,0.421875,0.562500,0.337500,0.950667,0.130513,0.029424,80.000000
sub15_k5_simple,cnn,under_failure,842,0.561333,0.000000,True,,,0.000000,0.000000,0.000000,1.000000,0.059845,0.007093,0.000000
sub15_k5_simple,cnn,informative,658,0.438667,0.121581,False,0.914252,0.599556,0.210526,0.666667,0.125000,0.886018,0.073028,0.015888,80.000000
sub15_k5_simple,cnn,saturated,0,0.000000,,True,,,,,,,,,
sub15_k5_simple,cnn,aggregate,1500,1.000000,0.053333,False,0.937588,0.531923,0.210526,0.666667,0.125000,0.950000,0.009145,0.010951,80.000000
sub15_k5_constrained,xgboost,under_failure,1277,0.851333,0.000000,True,,,0.000000,0.000000,0.000000,1.000000,0.015598,0.001931,0.000000
sub15_k5_constrained,xgboost,informative,223,0.148667,0.000000,True,,,0.000000,0.000000,0.000000,1.000000,0.064003,0.006494,0.000000
sub15_k5_constrained,xgboost,saturated,0,0.000000,,True,,,,,,,,,
sub15_k5_constrained,xgboost,aggregate,1500,1.000000,0.000000,True,,,0.000000,0.000000,0.000000,1.000000,0.003764,0.002609,0.000000
sub15_k5_constrained,random_forest,under_failure,1277,0.851333,0.000000,True,,,0.000000,0.000000,0.000000,1.000000,0.015058,0.001997,0.000000
sub15_k5_constrained,random_forest,informative,223,0.148667,0.000000,True,,,0.000000,0.000000,0.000000,1.000000,0.060957,0.006045,0.000000
sub15_k5_constrained,random_forest,saturated,0,0.000000,,True,,,,,,,,,
sub15_k5_constrained,random_forest,aggregate,1500,1.000000,0.000000,True,,,0.000000,0.000000,0.000000,1.000000,0.003950,0.002599,0.000000
sub15_k5_constrained,logistic_regression,under_failure,1277,0.851333,0.000000,True,,,0.000000,0.000000,0.000000,1.000000,0.066948,0.006156,0.000000
sub15_k5_constrained,logistic_regression,informative,223,0.148667,0.000000,True,,,0.000000,0.000000,0.000000,1.000000,0.200947,0.042071,0.000000
sub15_k5_constrained,logistic_regression,saturated,0,0.000000,,True,,,,,,,,,
sub15_k5_constrained,logistic_regression,aggregate,1500,1.000000,0.000000,True,,,0.000000,0.000000,0.000000,1.000000,0.086869,0.011495,0.000000
sub15_k5_constrained,cnn,under_failure,1277,0.851333,0.000000,True,,,0.000000,0.000000,0.000000,1.000000,0.023321,0.002305,0.000000
sub15_k5_constrained,cnn,informative,223,0.148667,0.000000,True,,,0.000000,0.000000,0.000000,1.000000,0.093031,0.010484,0.000000
sub15_k5_constrained,cnn,saturated,0,0.000000,,True,,,,,,,,,
sub15_k5_constrained,cnn,aggregate,1500,1.000000,0.000000,True,,,0.000000,0.000000,0.000000,1.000000,0.011381,0.003521,0.000000
sub15_k3_simple,xgboost,under_failure,0,0.000000,,True,,,,,,,,,
sub15_k3_simple,xgboost,informative,520,0.346667,0.700000,False,0.604519,0.782629,0.781609,0.730310,0.840659,0.671154,0.015053,0.009228,156.000000
sub15_k3_simple,xgboost,saturated,980,0.653333,1.000000,True,,,1.000000,1.000000,1.000000,1.000000,0.002875,0.000665,0.000000
sub15_k3_simple,xgboost,aggregate,1500,1.000000,0.896000,False,0.892776,0.987317,0.937659,0.919228,0.956845,0.886000,0.005021,0.003633,156.000000
sub15_k3_simple,random_forest,under_failure,0,0.000000,,True,,,,,,,,,
sub15_k3_simple,random_forest,informative,520,0.346667,0.700000,False,0.607601,0.764822,0.697194,0.753994,0.648352,0.605769,0.010615,0.008280,156.000000
sub15_k3_simple,random_forest,saturated,980,0.653333,1.000000,True,,,1.000000,1.000000,1.000000,1.000000,0.001517,0.000636,0.000000
sub15_k3_simple,random_forest,aggregate,1500,1.000000,0.896000,False,0.893725,0.983923,0.922260,0.940449,0.904762,0.863333,0.003792,0.003286,156.000000
sub15_k3_simple,logistic_regression,under_failure,0,0.000000,,True,,,,,,,,,
sub15_k3_simple,logistic_regression,informative,520,0.346667,0.700000,False,0.622852,0.794963,0.821388,0.700971,0.991758,0.698077,0.271663,0.092121,156.000000
sub15_k3_simple,logistic_regression,saturated,980,0.653333,1.000000,True,,,1.000000,1.000000,1.000000,1.000000,0.033288,0.005309,0.000000
sub15_k3_simple,logistic_regression,aggregate,1500,1.000000,0.896000,False,0.839462,0.978378,0.944699,0.896990,0.997768,0.895333,0.072429,0.035404,156.000000
sub15_k3_simple,cnn,under_failure,0,0.000000,,True,,,,,,,,,
sub15_k3_simple,cnn,informative,520,0.346667,0.700000,False,0.554593,0.748720,0.816185,0.704591,0.969780,0.694231,0.177244,0.054590,156.000000
sub15_k3_simple,cnn,saturated,980,0.653333,1.000000,True,,,0.999490,1.000000,0.998980,0.998980,0.094904,0.019913,0.000000
sub15_k3_simple,cnn,aggregate,1500,1.000000,0.896000,False,0.792497,0.971298,0.943343,0.900000,0.991071,0.893333,0.016702,0.031934,156.000000
sub15_k3_constrained,xgboost,under_failure,0,0.000000,,True,,,,,,,,,
sub15_k3_constrained,xgboost,informative,1429,0.952667,0.689993,False,0.571812,0.730639,0.776119,0.718480,0.843813,0.664101,0.004440,0.008968,443.000000
sub15_k3_constrained,xgboost,saturated,71,0.047333,1.000000,True,,,1.000000,1.000000,1.000000,1.000000,0.022002,0.001542,0.000000
sub15_k3_constrained,xgboost,aggregate,1500,1.000000,0.704667,False,0.600574,0.787374,0.790026,0.734744,0.854305,0.680000,0.005272,0.008617,443.000000
sub15_k3_constrained,random_forest,under_failure,0,0.000000,,True,,,,,,,,,
sub15_k3_constrained,random_forest,informative,1429,0.952667,0.689993,False,0.568718,0.729120,0.807611,0.692531,0.968560,0.681596,0.004957,0.008907,443.000000
sub15_k3_constrained,random_forest,saturated,71,0.047333,1.000000,True,,,1.000000,1.000000,1.000000,1.000000,0.005885,0.000380,0.000000
sub15_k3_constrained,random_forest,aggregate,1500,1.000000,0.704667,False,0.597688,0.772208,0.818508,0.707586,0.970672,0.696667,0.005001,0.008503,443.000000
sub15_k3_constrained,logistic_regression,under_failure,0,0.000000,,True,,,,,,,,,
sub15_k3_constrained,logistic_regression,informative,1429,0.952667,0.689993,False,0.562260,0.734376,0.810584,0.691756,0.978702,0.684395,0.158399,0.039822,443.000000
sub15_k3_constrained,logistic_regression,saturated,71,0.047333,1.000000,True,,,1.000000,1.000000,1.000000,1.000000,0.233708,0.061866,0.000000
sub15_k3_constrained,logistic_regression,aggregate,1500,1.000000,0.704667,False,0.575401,0.757996,0.821245,0.706685,0.980132,0.699333,0.139840,0.040865,443.000000
sub15_k3_constrained,cnn,under_failure,0,0.000000,,True,,,,,,,,,
sub15_k3_constrained,cnn,informative,1429,0.952667,0.689993,False,0.505294,0.690219,0.816563,0.689993,1.000000,0.689993,0.004846,0.009911,443.000000
sub15_k3_constrained,cnn,saturated,71,0.047333,1.000000,True,,,1.000000,1.000000,1.000000,1.000000,0.271671,0.099523,0.000000
sub15_k3_constrained,cnn,aggregate,1500,1.000000,0.704667,False,0.531367,0.732371,0.826750,0.704667,1.000000,0.704667,0.008359,0.014153,443.000000
sub18_k5_simple,xgboost,under_failure,84,0.056000,0.000000,True,,,0.000000,0.000000,0.000000,1.000000,0.113242,0.015560,0.000000
sub18_k5_simple,xgboost,informative,1390,0.926667,0.094964,False,0.911584,0.788602,0.769912,0.925532,0.659091,0.962590,0.012481,0.007035,132.000000
sub18_k5_simple,xgboost,saturated,26,0.017333,1.000000,True,,,1.000000,1.000000,1.000000,1.000000,0.119589,0.017710,0.000000
sub18_k5_simple,xgboost,aggregate,1500,1.000000,0.105333,False,0.929856,0.834399,0.812950,0.941667,0.715190,0.965333,0.009408,0.007698,158.000000
sub18_k5_simple,random_forest,under_failure,84,0.056000,0.000000,True,,,0.000000,0.000000,0.000000,1.000000,0.101320,0.015197,0.000000
sub18_k5_simple,random_forest,informative,1390,0.926667,0.094964,False,0.915513,0.771313,0.773333,0.935484,0.659091,0.963309,0.011075,0.007015,132.000000
sub18_k5_simple,random_forest,saturated,26,0.017333,1.000000,True,,,1.000000,1.000000,1.000000,1.000000,0.107963,0.012646,0.000000
sub18_k5_simple,random_forest,aggregate,1500,1.000000,0.105333,False,0.933059,0.820727,0.815884,0.949580,0.715190,0.966000,0.009074,0.007571,158.000000
sub18_k5_simple,logistic_regression,under_failure,84,0.056000,0.000000,True,,,0.000000,0.000000,0.000000,1.000000,0.091638,0.009720,0.000000
sub18_k5_simple,logistic_regression,informative,1390,0.926667,0.094964,False,0.837886,0.566259,0.527273,0.659091,0.439394,0.925180,0.247518,0.077825,132.000000
sub18_k5_simple,logistic_regression,saturated,26,0.017333,1.000000,True,,,0.631579,1.000000,0.461538,0.461538,0.391972,0.224066,0.000000
sub18_k5_simple,logistic_regression,aggregate,1500,1.000000,0.105333,False,0.862783,0.615489,0.542636,0.700000,0.443038,0.921333,0.239521,0.076546,158.000000
sub18_k5_simple,cnn,under_failure,84,0.056000,0.000000,True,,,0.000000,0.000000,0.000000,1.000000,0.168803,0.030502,0.000000
sub18_k5_simple,cnn,informative,1390,0.926667,0.094964,False,0.866617,0.576459,0.550000,0.611111,0.500000,0.922302,0.015764,0.012566,132.000000
sub18_k5_simple,cnn,saturated,26,0.017333,1.000000,True,,,0.869565,1.000000,0.769231,0.769231,0.276637,0.100321,0.000000
sub18_k5_simple,cnn,aggregate,1500,1.000000,0.105333,False,0.887099,0.645576,0.601399,0.671875,0.544304,0.924000,0.009916,0.015091,158.000000
sub18_k5_constrained,xgboost,under_failure,442,0.294667,0.000000,True,,,0.000000,0.000000,0.000000,1.000000,0.069687,0.005990,0.000000
sub18_k5_constrained,xgboost,informative,1058,0.705333,0.017013,False,0.907959,0.156385,0.000000,0.000000,0.000000,0.982987,0.025174,0.005038,18.000000
sub18_k5_constrained,xgboost,saturated,0,0.000000,,True,,,,,,,,,
sub18_k5_constrained,xgboost,aggregate,1500,1.000000,0.012000,False,0.935148,0.156289,0.000000,0.000000,0.000000,0.988000,0.003896,0.005319,18.000000
sub18_k5_constrained,random_forest,under_failure,442,0.294667,0.000000,True,,,0.000000,0.000000,0.000000,1.000000,0.067757,0.005829,0.000000
sub18_k5_constrained,random_forest,informative,1058,0.705333,0.017013,False,0.917041,0.100872,0.000000,0.000000,0.000000,0.982987,0.026325,0.005319,18.000000
sub18_k5_constrained,random_forest,saturated,0,0.000000,,True,,,,,,,,,
sub18_k5_constrained,random_forest,aggregate,1500,1.000000,0.012000,False,0.941764,0.100859,0.000000,0.000000,0.000000,0.988000,0.003464,0.005469,18.000000
sub18_k5_constrained,logistic_regression,under_failure,442,0.294667,0.000000,True,,,0.000000,0.000000,0.000000,0.932127,0.120800,0.036790,0.000000
sub18_k5_constrained,logistic_regression,informative,1058,0.705333,0.017013,False,0.843269,0.065594,0.106383,0.056818,0.833333,0.761815,0.221814,0.081148,18.000000
sub18_k5_constrained,logistic_regression,saturated,0,0.000000,,True,,,,,,,,,
sub18_k5_constrained,logistic_regression,aggregate,1500,1.000000,0.012000,False,0.873294,0.061362,0.096154,0.051020,0.833333,0.812000,0.187716,0.068077,18.000000
sub18_k5_constrained,cnn,under_failure,442,0.294667,0.000000,True,,,0.000000,0.000000,0.000000,1.000000,0.087756,0.008992,0.000000
sub18_k5_constrained,cnn,informative,1058,0.705333,0.017013,False,0.900374,0.097972,0.000000,0.000000,0.000000,0.982987,0.029052,0.006066,18.000000
sub18_k5_constrained,cnn,saturated,0,0.000000,,True,,,,,,,,,
sub18_k5_constrained,cnn,aggregate,1500,1.000000,0.012000,False,0.929750,0.097795,0.000000,0.000000,0.000000,0.988000,0.008372,0.006928,18.000000
sub18_k3_simple,xgboost,under_failure,0,0.000000,,True,,,,,,,,,
sub18_k3_simple,xgboost,informative,374,0.249333,1.000000,True,,,1.000000,1.000000,1.000000,1.000000,0.028155,0.004592,0.000000
sub18_k3_simple,xgboost,saturated,1126,0.750667,1.000000,True,,,1.000000,1.000000,1.000000,1.000000,0.010331,0.001141,0.000000
sub18_k3_simple,xgboost,aggregate,1500,1.000000,1.000000,True,,,1.000000,1.000000,1.000000,1.000000,0.002783,0.002002,0.000000
sub18_k3_simple,random_forest,under_failure,0,0.000000,,True,,,,,,,,,
sub18_k3_simple,random_forest,informative,374,0.249333,1.000000,True,,,1.000000,1.000000,1.000000,1.000000,0.025778,0.003888,0.000000
sub18_k3_simple,random_forest,saturated,1126,0.750667,1.000000,True,,,1.000000,1.000000,1.000000,1.000000,0.010264,0.001164,0.000000
sub18_k3_simple,random_forest,aggregate,1500,1.000000,1.000000,True,,,1.000000,1.000000,1.000000,1.000000,0.001533,0.001843,0.000000
sub18_k3_simple,logistic_regression,under_failure,0,0.000000,,True,,,,,,,,,
sub18_k3_simple,logistic_regression,informative,374,0.249333,1.000000,True,,,1.000000,1.000000,1.000000,1.000000,0.228208,0.055308,0.000000
sub18_k3_simple,logistic_regression,saturated,1126,0.750667,1.000000,True,,,0.999556,1.000000,0.999112,0.999112,0.018670,0.002239,0.000000
sub18_k3_simple,logistic_regression,aggregate,1500,1.000000,1.000000,True,,,0.999667,1.000000,0.999333,0.999333,0.070798,0.015471,0.000000
sub18_k3_simple,cnn,under_failure,0,0.000000,,True,,,,,,,,,
sub18_k3_simple,cnn,informative,374,0.249333,1.000000,True,,,1.000000,1.000000,1.000000,1.000000,0.108320,0.016946,0.000000
sub18_k3_simple,cnn,saturated,1126,0.750667,1.000000,True,,,1.000000,1.000000,1.000000,1.000000,0.037812,0.003952,0.000000
sub18_k3_simple,cnn,aggregate,1500,1.000000,1.000000,True,,,1.000000,1.000000,1.000000,1.000000,0.001376,0.007192,0.000000
sub18_k3_constrained,xgboost,under_failure,0,0.000000,,True,,,,,,,,,
sub18_k3_constrained,xgboost,informative,1032,0.688000,1.000000,True,,,1.000000,1.000000,1.000000,1.000000,0.029408,0.004188,0.000000
sub18_k3_constrained,xgboost,saturated,468,0.312000,1.000000,True,,,1.000000,1.000000,1.000000,1.000000,0.076960,0.007705,0.000000
sub18_k3_constrained,xgboost,aggregate,1500,1.000000,1.000000,True,,,1.000000,1.000000,1.000000,1.000000,0.003779,0.005285,0.000000
sub18_k3_constrained,random_forest,under_failure,0,0.000000,,True,,,,,,,,,
sub18_k3_constrained,random_forest,informative,1032,0.688000,1.000000,True,,,1.000000,1.000000,1.000000,1.000000,0.029973,0.004084,0.000000
sub18_k3_constrained,random_forest,saturated,468,0.312000,1.000000,True,,,1.000000,1.000000,1.000000,1.000000,0.076332,0.007738,0.000000
sub18_k3_constrained,random_forest,aggregate,1500,1.000000,1.000000,True,,,1.000000,1.000000,1.000000,1.000000,0.004193,0.005224,0.000000
sub18_k3_constrained,logistic_regression,under_failure,0,0.000000,,True,,,,,,,,,
sub18_k3_constrained,logistic_regression,informative,1032,0.688000,1.000000,True,,,0.999515,1.000000,0.999031,0.999031,0.232306,0.057584,0.000000
sub18_k3_constrained,logistic_regression,saturated,468,0.312000,1.000000,True,,,1.000000,1.000000,1.000000,1.000000,0.090986,0.010524,0.000000
sub18_k3_constrained,logistic_regression,aggregate,1500,1.000000,1.000000,True,,,0.999667,1.000000,0.999333,0.999333,0.187997,0.042901,0.000000
sub18_k3_constrained,cnn,under_failure,0,0.000000,,True,,,,,,,,,
sub18_k3_constrained,cnn,informative,1032,0.688000,1.000000,True,,,1.000000,1.000000,1.000000,1.000000,0.039443,0.004747,0.000000
sub18_k3_constrained,cnn,saturated,468,0.312000,1.000000,True,,,1.000000,1.000000,1.000000,1.000000,0.096359,0.011613,0.000000
sub18_k3_constrained,cnn,aggregate,1500,1.000000,1.000000,True,,,1.000000,1.000000,1.000000,1.000000,0.005566,0.006889,0.000000
sub20_k5_simple,xgboost,under_failure,2,0.001333,0.000000,True,,,0.000000,0.000000,0.000000,1.000000,0.238667,0.060111,0.000000
sub20_k5_simple,xgboost,informative,1403,0.935333,0.432644,False,0.736721,0.665994,0.552253,0.660550,0.474465,0.667142,0.006831,0.008919,607.000000
sub20_k5_simple,xgboost,saturated,95,0.063333,1.000000,True,,,1.000000,1.000000,1.000000,1.000000,0.026407,0.003537,0.000000
sub20_k5_simple,xgboost,aggregate,1500,1.000000,0.468000,False,0.772812,0.765065,0.621249,0.721281,0.545584,0.688667,0.006550,0.008646,702.000000
sub20_k5_simple,random_forest,under_failure,2,0.001333,0.000000,True,,,0.000000,0.000000,0.000000,1.000000,0.226050,0.052796,0.000000
sub20_k5_simple,random_forest,informative,1403,0.935333,0.432644,False,0.736399,0.655494,0.582160,0.676856,0.510708,0.682823,0.010291,0.009151,607.000000
sub20_k5_simple,random_forest,saturated,95,0.063333,1.000000,True,,,1.000000,1.000000,1.000000,1.000000,0.019596,0.002264,0.000000
sub20_k5_simple,random_forest,aggregate,1500,1.000000,0.468000,False,0.772588,0.751024,0.645418,0.732369,0.576923,0.703333,0.008439,0.008773,702.000000
sub20_k5_simple,logistic_regression,under_failure,2,0.001333,0.000000,True,,,0.000000,0.000000,0.000000,1.000000,0.100593,0.011156,0.000000
sub20_k5_simple,logistic_regression,informative,1403,0.935333,0.432644,False,0.701709,0.642483,0.584211,0.624765,0.548600,0.662153,0.122061,0.032314,607.000000
sub20_k5_simple,logistic_regression,saturated,95,0.063333,1.000000,True,,,0.932584,1.000000,0.873684,0.873684,0.188699,0.065030,0.000000
sub20_k5_simple,logistic_regression,aggregate,1500,1.000000,0.468000,False,0.729814,0.714874,0.631259,0.675325,0.592593,0.676000,0.111615,0.034357,702.000000
sub20_k5_simple,cnn,under_failure,2,0.001333,0.000000,True,,,0.000000,0.000000,0.000000,0.500000,0.361873,0.131236,0.000000
sub20_k5_simple,cnn,informative,1403,0.935333,0.432644,False,0.673897,0.587325,0.529465,0.588710,0.481054,0.630078,0.020465,0.012564,607.000000
sub20_k5_simple,cnn,saturated,95,0.063333,1.000000,True,,,0.994709,1.000000,0.989474,0.989474,0.169513,0.046012,0.000000
sub20_k5_simple,cnn,aggregate,1500,1.000000,0.468000,False,0.714882,0.699172,0.597061,0.653130,0.549858,0.652667,0.014082,0.014841,702.000000
sub20_k5_constrained,xgboost,under_failure,36,0.024000,0.000000,True,,,0.000000,0.000000,0.000000,1.000000,0.175231,0.031414,0.000000
sub20_k5_constrained,xgboost,informative,1464,0.976000,0.165984,False,0.927652,0.718409,0.611111,0.698413,0.543210,0.885246,0.002902,0.006586,243.000000
sub20_k5_constrained,xgboost,saturated,0,0.000000,,True,,,,,,,,,
sub20_k5_constrained,xgboost,aggregate,1500,1.000000,0.162000,False,0.929321,0.718248,0.611111,0.698413,0.543210,0.888000,0.006442,0.007182,243.000000
sub20_k5_constrained,random_forest,under_failure,36,0.024000,0.000000,True,,,0.000000,0.000000,0.000000,1.000000,0.173575,0.030929,0.000000
sub20_k5_constrained,random_forest,informative,1464,0.976000,0.165984,False,0.929445,0.685885,0.642241,0.674208,0.613169,0.886612,0.003629,0.006624,243.000000
sub20_k5_constrained,random_forest,saturated,0,0.000000,,True,,,,,,,,,
sub20_k5_constrained,random_forest,aggregate,1500,1.000000,0.162000,False,0.931076,0.685682,0.642241,0.674208,0.613169,0.889333,0.006084,0.007208,243.000000
sub20_k5_constrained,logistic_regression,under_failure,36,0.024000,0.000000,True,,,0.000000,0.000000,0.000000,1.000000,0.064146,0.005796,0.000000
sub20_k5_constrained,logistic_regression,informative,1464,0.976000,0.165984,False,0.841805,0.580733,0.384840,0.660000,0.271605,0.855874,0.210199,0.058435,243.000000
sub20_k5_constrained,logistic_regression,saturated,0,0.000000,,True,,,,,,,,,
sub20_k5_constrained,logistic_regression,aggregate,1500,1.000000,0.162000,False,0.843553,0.579647,0.384840,0.660000,0.271605,0.859333,0.206182,0.057171,243.000000
sub20_k5_constrained,cnn,under_failure,36,0.024000,0.000000,True,,,0.000000,0.000000,0.000000,1.000000,0.189576,0.036964,0.000000
sub20_k5_constrained,cnn,informative,1464,0.976000,0.165984,False,0.887298,0.632870,0.451253,0.698276,0.333333,0.865437,0.012099,0.008878,243.000000
sub20_k5_constrained,cnn,saturated,0,0.000000,,True,,,,,,,,,
sub20_k5_constrained,cnn,aggregate,1500,1.000000,0.162000,False,0.889485,0.632415,0.451253,0.698276,0.333333,0.868667,0.016359,0.009552,243.000000
sub20_k3_simple,xgboost,under_failure,0,0.000000,,True,,,,,,,,,
sub20_k3_simple,xgboost,informative,59,0.039333,1.000000,True,,,1.000000,1.000000,1.000000,1.000000,0.088126,0.008499,0.000000
sub20_k3_simple,xgboost,saturated,1441,0.960667,1.000000,True,,,1.000000,1.000000,1.000000,1.000000,0.004984,0.000644,0.000000
sub20_k3_simple,xgboost,aggregate,1500,1.000000,1.000000,True,,,1.000000,1.000000,1.000000,1.000000,0.001322,0.000953,0.000000
sub20_k3_simple,random_forest,under_failure,0,0.000000,,True,,,,,,,,,
sub20_k3_simple,random_forest,informative,59,0.039333,1.000000,True,,,1.000000,1.000000,1.000000,1.000000,0.087534,0.008536,0.000000
sub20_k3_simple,random_forest,saturated,1441,0.960667,1.000000,True,,,1.000000,1.000000,1.000000,1.000000,0.005150,0.000650,0.000000
