key,delta,model,tier_fraction,val_ofr,n_val,n_runs
sub20_k5_constrained,1,risk,0.0,0.35291111111111106,1500,30
sub20_k5_constrained,1,risk,0.05,0.3618444444444444,1500,30
sub20_k5_constrained,1,risk,0.1,0.3709999999999999,1500,30
sub20_k5_constrained,1,risk,0.2,0.38822222222222214,1500,30
sub20_k5_constrained,1,risk,0.3,0.4066444444444445,1500,30
sub20_k5_constrained,2,risk,0.0,0.35291111111111106,1500,30
sub20_k5_constrained,2,risk,0.05,0.3524666666666666,1500,30
sub20_k5_constrained,2,risk,0.1,0.3529777777777778,1500,30
sub20_k5_constrained,2,risk,0.2,0.35162222222222217,1500,30
sub20_k5_constrained,2,risk,0.3,0.3539777777777777,1500,30
sub20_k5_constrained,2,benefit,0.0,0.35291111111111106,1500,30
sub20_k5_constrained,2,benefit,0.05,0.3520222222222222,1500,30
sub20_k5_constrained,2,benefit,0.1,0.3523111111111112,1500,30
sub20_k5_constrained,2,benefit,0.2,0.35208888888888884,1500,30
sub20_k5_constrained,2,benefit,0.3,0.35397777777777784,1500,30
sub20_k5_constrained,3,risk,0.0,0.35291111111111106,1500,30
sub20_k5_constrained,3,risk,0.05,0.36375555555555567,1500,30
sub20_k5_constrained,3,risk,0.1,0.37479999999999997,1500,30
sub20_k5_constrained,3,risk,0.2,0.3962,1500,30
sub20_k5_constrained,3,risk,0.3,0.41940000000000005,1500,30
sub20_k5_constrained,3,benefit,0.0,0.35291111111111106,1500,30
sub20_k5_constrained,3,benefit,0.05,0.36324444444444454,1500,30
sub20_k5_constrained,3,benefit,0.1,0.37399999999999994,1500,30
sub20_k5_constrained,3,benefit,0.2,0.39628888888888886,1500,30
sub20_k5_constrained,3,benefit,0.3,0.41984444444444435,1500,30
sub20_k5_constrained,4,risk,0.0,0.35291111111111106,1500,30
sub20_k5_constrained,4,risk,0.05,0.3569111111111111,1500,30
sub20_k5_constrained,4,risk,0.1,0.36084444444444447,1500,30
sub20_k5_constrained,4,risk,0.2,0.3708222222222222,1500,30
sub20_k5_constrained,4,risk,0.3,0.3828222222222221,1500,30
sub20_k5_constrained,4,benefit,0.0,0.35291111111111106,1500,30
sub20_k5_constrained,4,benefit,0.05,0.35711111111111105,1500,30
sub20_k5_constrained,4,benefit,0.1,0.36113333333333336,1500,30
sub20_k5_constrained,4,benefit,0.2,0.370911111111111,1500,30
sub20_k5_constrained,4,benefit,0.3,0.3838222222222223,1500,30
