key,delta,model,tier_fraction,val_ofr,n_val,n_runs
sub01_k5_simple,1,risk,0.0,0.0002888888888888889,1500,30
sub01_k5_simple,1,risk,0.05,0.00031111111111111107,1500,30
sub01_k5_simple,1,risk,0.1,0.00031111111111111107,1500,30
sub01_k5_simple,1,risk,0.2,0.00031111111111111107,1500,30
sub01_k5_simple,1,risk,0.3,0.0003333333333333333,1500,30
sub01_k5_simple,2,risk,0.0,0.0002888888888888889,1500,30
sub01_k5_simple,2,risk,0.05,0.00031111111111111107,1500,30
sub01_k5_simple,2,risk,0.1,0.00031111111111111107,1500,30
sub01_k5_simple,2,risk,0.2,0.0002888888888888889,1500,30
sub01_k5_simple,2,risk,0.3,0.0003111111111111111,1500,30
sub01_k5_simple,2,benefit,0.0,0.0002888888888888889,1500,30
sub01_k5_simple,2,benefit,0.05,0.0003555555555555556,1500,30
sub01_k5_simple,2,benefit,0.1,0.0003777777777777778,1500,30
sub01_k5_simple,2,benefit,0.2,0.0004,1500,30
sub01_k5_simple,2,benefit,0.3,0.0003777777777777778,1500,30
sub01_k5_simple,3,risk,0.0,0.0002888888888888889,1500,30
sub01_k5_simple,3,risk,0.05,0.00031111111111111107,1500,30
sub01_k5_simple,3,risk,0.1,0.00037777777777777777,1500,30
sub01_k5_simple,3,risk,0.2,0.0004888888888888889,1500,30
sub01_k5_simple,3,risk,0.3,0.0006222222222222221,1500,30
sub01_k5_simple,3,benefit,0.0,0.0002888888888888889,1500,30
sub01_k5_simple,3,benefit,0.05,0.0005333333333333334,1500,30
sub01_k5_simple,3,benefit,0.1,0.0007111111111111109,1500,30
sub01_k5_simple,3,benefit,0.2,0.0008222222222222221,1500,30
sub01_k5_simple,3,benefit,0.3,0.0008888888888888888,1500,30
sub01_k5_simple,4,risk,0.0,0.0002888888888888889,1500,30
sub01_k5_simple,4,risk,0.05,0.00031111111111111107,1500,30
sub01_k5_simple,4,risk,0.1,0.00037777777777777777,1500,30
sub01_k5_simple,4,risk,0.2,0.0004888888888888889,1500,30
sub01_k5_simple,4,risk,0.3,0.0006000000000000001,1500,30
sub01_k5_simple,4,benefit,0.0,0.0002888888888888889,1500,30
sub01_k5_simple,4,benefit,0.05,0.0005333333333333334,1500,30
sub01_k5_simple,4,benefit,0.1,0.0007333333333333333,1500,30
sub01_k5_simple,4,benefit,0.2,0.0008444444444444444,1500,30
sub01_k5_simple,4,benefit,0.3,0.0008666666666666665,1500,30
