key,delta,model,tier_fraction,val_ofr,n_val,n_runs
sub18_k3_simple,1,risk,0.0,0.9290666666666668,1500,30
sub18_k3_simple,1,risk,0.05,0.9351555555555556,1500,30
sub18_k3_simple,1,risk,0.1,0.9406666666666665,1500,30
sub18_k3_simple,1,risk,0.2,0.951688888888889,1500,30
sub18_k3_simple,1,risk,0.3,0.9621555555555553,1500,30
sub18_k3_simple,2,risk,0.0,0.9290666666666668,1500,30
sub18_k3_simple,2,risk,0.05,0.9349777777777778,1500,30
sub18_k3_simple,2,risk,0.1,0.9402888888888888,1500,30
sub18_k3_simple,2,risk,0.2,0.9509333333333335,1500,30
sub18_k3_simple,2,risk,0.3,0.9608000000000001,1500,30
sub18_k3_simple,2,benefit,0.0,0.9290666666666668,1500,30
sub18_k3_simple,2,benefit,0.05,0.9217555555555556,1500,30
sub18_k3_simple,2,benefit,0.1,0.9144000000000001,1500,30
sub18_k3_simple,2,benefit,0.2,0.8991555555555555,1500,30
sub18_k3_simple,2,benefit,0.3,0.8843111111111109,1500,30
sub18_k3_simple,3,risk,0.0,0.9290666666666668,1500,30
sub18_k3_simple,3,risk,0.05,0.9383777777777775,1500,30
sub18_k3_simple,3,risk,0.1,0.9468888888888889,1500,30
sub18_k3_simple,3,risk,0.2,0.9636888888888889,1500,30
sub18_k3_simple,3,risk,0.3,0.9791555555555557,1500,30
sub18_k3_simple,3,benefit,0.0,0.9290666666666668,1500,30
sub18_k3_simple,3,benefit,0.05,0.9373999999999999,1500,30
sub18_k3_simple,3,benefit,0.1,0.9447555555555557,1500,30
sub18_k3_simple,3,benefit,0.2,0.961111111111111,1500,30
sub18_k3_simple,3,benefit,0.3,0.9767111111111112,1500,30
sub18_k3_simple,4,risk,0.0,0.9290666666666668,1500,30
sub18_k3_simple,4,risk,0.05,0.9377333333333335,1500,30
sub18_k3_simple,4,risk,0.1,0.9457111111111111,1500,30
sub18_k3_simple,4,risk,0.2,0.961111111111111,1500,30
sub18_k3_simple,4,risk,0.3,0.9739777777777777,1500,30
sub18_k3_simple,4,benefit,0.0,0.9290666666666668,1500,30
sub18_k3_simple,4,benefit,0.05,0.9141555555555555,1500,30
sub18_k3_simple,4,benefit,0.1,0.8987777777777777,1500,30
sub18_k3_simple,4,benefit,0.2,0.8678666666666666,1500,30
sub18_k3_simple,4,benefit,0.3,0.8357777777777778,1500,30
