key,delta,model,tier_fraction,val_ofr,n_val,n_runs
sub18_k3_constrained,1,risk,0.0,0.8108444444444446,1500,30
sub18_k3_constrained,1,risk,0.05,0.8164666666666667,1500,30
sub18_k3_constrained,1,risk,0.1,0.8230666666666667,1500,30
sub18_k3_constrained,1,risk,0.2,0.8343111111111111,1500,30
sub18_k3_constrained,1,risk,0.3,0.8449111111111112,1500,30
sub18_k3_constrained,2,risk,0.0,0.8108444444444446,1500,30
sub18_k3_constrained,2,risk,0.05,0.8161777777777778,1500,30
sub18_k3_constrained,2,risk,0.1,0.8156222222222221,1500,30
sub18_k3_constrained,2,risk,0.2,0.8121333333333332,1500,30
sub18_k3_constrained,2,risk,0.3,0.8075777777777778,1500,30
sub18_k3_constrained,2,benefit,0.0,0.8108444444444446,1500,30
sub18_k3_constrained,2,benefit,0.05,0.8036222222222221,1500,30
sub18_k3_constrained,2,benefit,0.1,0.8018222222222224,1500,30
sub18_k3_constrained,2,benefit,0.2,0.7995777777777777,1500,30
sub18_k3_constrained,2,benefit,0.3,0.7963777777777777,1500,30
sub18_k3_constrained,3,risk,0.0,0.8108444444444446,1500,30
sub18_k3_constrained,3,risk,0.05,0.8194666666666666,1500,30
sub18_k3_constrained,3,risk,0.1,0.8219777777777778,1500,30
sub18_k3_constrained,3,risk,0.2,0.8252,1500,30
sub18_k3_constrained,3,risk,0.3,0.8273333333333331,1500,30
sub18_k3_constrained,3,benefit,0.0,0.8108444444444446,1500,30
sub18_k3_constrained,3,benefit,0.05,0.8198,1500,30
sub18_k3_constrained,3,benefit,0.1,0.8209333333333333,1500,30
sub18_k3_constrained,3,benefit,0.2,0.8255555555555555,1500,30
sub18_k3_constrained,3,benefit,0.3,0.8289111111111109,1500,30
sub18_k3_constrained,4,risk,0.0,0.8108444444444446,1500,30
sub18_k3_constrained,4,risk,0.05,0.8188444444444445,1500,30
sub18_k3_constrained,4,risk,0.1,0.8132222222222222,1500,30
sub18_k3_constrained,4,risk,0.2,0.7993111111111111,1500,30
sub18_k3_constrained,4,risk,0.3,0.7848444444444446,1500,30
sub18_k3_constrained,4,benefit,0.0,0.8108444444444446,1500,30
sub18_k3_constrained,4,benefit,0.05,0.7952222222222223,1500,30
sub18_k3_constrained,4,benefit,0.1,0.7866,1500,30
sub18_k3_constrained,4,benefit,0.2,0.7733777777777777,1500,30
sub18_k3_constrained,4,benefit,0.3,0.7598444444444448,1500,30
