key,delta,model,tier_fraction,val_ofr,n_val,n_runs
sub18_k5_simple,1,risk,0.0,0.3457999999999999,1500,30
sub18_k5_simple,1,risk,0.05,0.3522,1500,30
sub18_k5_simple,1,risk,0.1,0.3606,1500,30
sub18_k5_simple,1,risk,0.2,0.37782222222222217,1500,30
sub18_k5_simple,1,risk,0.3,0.39686666666666665,1500,30
sub18_k5_simple,2,risk,0.0,0.3457999999999999,1500,30
sub18_k5_simple,2,risk,0.05,0.34515555555555555,1500,30
sub18_k5_simple,2,risk,0.1,0.34659999999999996,1500,30
sub18_k5_simple,2,risk,0.2,0.3497333333333333,1500,30
sub18_k5_simple,2,risk,0.3,0.3546000000000001,1500,30
sub18_k5_simple,2,benefit,0.0,0.3457999999999999,1500,30
sub18_k5_simple,2,benefit,0.05,0.345911111111111,1500,30
sub18_k5_simple,2,benefit,0.1,0.34639999999999993,1500,30
sub18_k5_simple,2,benefit,0.2,0.3499111111111111,1500,30
sub18_k5_simple,2,benefit,0.3,0.3545555555555555,1500,30
sub18_k5_simple,3,risk,0.0,0.3457999999999999,1500,30
sub18_k5_simple,3,risk,0.05,0.35595555555555564,1500,30
sub18_k5_simple,3,risk,0.1,0.3677777777777777,1500,30
sub18_k5_simple,3,risk,0.2,0.3933999999999999,1500,30
sub18_k5_simple,3,risk,0.3,0.4206000000000001,1500,30
sub18_k5_simple,3,benefit,0.0,0.3457999999999999,1500,30
sub18_k5_simple,3,benefit,0.05,0.35799999999999993,1500,30
sub18_k5_simple,3,benefit,0.1,0.3695555555555556,1500,30
sub18_k5_simple,3,benefit,0.2,0.39495555555555567,1500,30
sub18_k5_simple,3,benefit,0.3,0.4216666666666667,1500,30
sub18_k5_simple,4,risk,0.0,0.3457999999999999,1500,30
sub18_k5_simple,4,risk,0.05,0.3468,1500,30
sub18_k5_simple,4,risk,0.1,0.35028888888888887,1500,30
sub18_k5_simple,4,risk,0.2,0.3671999999999999,1500,30
sub18_k5_simple,4,risk,0.3,0.3853555555555556,1500,30
sub18_k5_simple,4,benefit,0.0,0.3457999999999999,1500,30
sub18_k5_simple,4,benefit,0.05,0.34777777777777774,1500,30
sub18_k5_simple,4,benefit,0.1,0.3508666666666667,1500,30
sub18_k5_simple,4,benefit,0.2,0.36679999999999996,1500,30
sub18_k5_simple,4,benefit,0.3,0.38435555555555556,1500,30
