condition,accuracy,precision,recall,f1,auroc,pr_auc,brier,reliability,resolution,uncertainty,ece,delta_ece,delta_pr_auc,delta_brier
full,0.8953333333333333,0.680672268907563,0.6666666666666666,0.6735966735966736,0.9244968914817759,0.7080420968641542,0.07123233620435242,0.0004830337560520934,0.06426688131722402,0.135756,0.009750031545758243,,,
no_kmer,0.8873333333333333,0.6608695652173913,0.6255144032921811,0.642706131078224,0.9239894451155832,0.7038361303518512,0.07109401318849178,0.0008723493707875283,0.06514913575960968,0.135756,0.014266734484583135,0.004516702938824892,-0.004205966512302983,-0.00013832301586064188
no_homopolymer,0.8886666666666667,0.6637931034482759,0.6337448559670782,0.6484210526315789,0.9187529260012244,0.7057557924999049,0.07358197687626752,0.00047133021493017663,0.061855975302401174,0.135756,0.014706731994015473,0.00495670044825723,-0.0022863043642492586,0.002349640671915107
no_gc_composition,0.886,0.6818181818181818,0.5555555555555556,0.6122448979591837,0.9067346317412615,0.6550609468402911,0.07959311084784286,0.0005880560675965668,0.05603373838075487,0.135756,0.013909619226430855,0.004159587680672611,-0.052981150023863055,0.008360774643490443
no_structural,0.8946666666666667,0.6888888888888889,0.6378600823045267,0.6623931623931624,0.9243168298679658,0.711881218677036,0.07080604895461544,0.0007340566707746336,0.06534420911174173,0.135756,0.016238023461153103,0.006487991915394859,0.0038391218128818183,-0.0004262872497369785
no_positional,0.8913333333333333,0.6666666666666666,0.6584362139917695,0.6625258799171843,0.9279786283233646,0.71352135026424,0.07124881010278156,0.0009361253080107787,0.06520133452908299,0.135756,0.01660728127633532,0.006857249730577077,0.005479253400085815,1.64738984291396e-05
