condition,accuracy,precision,recall,f1,auroc,pr_auc,brier,reliability,resolution,uncertainty,ece,delta_ece,delta_pr_auc,delta_brier
full,0.7013333333333334,0.7067209775967414,0.9848628192999054,0.8229249011857708,0.6004557384821388,0.7871681881782129,0.20309478684852464,0.0014316668217307057,0.006424343781498143,0.20811155555555555,0.031637777785460126,,,
no_kmer,0.704,0.708361658735554,0.9858088930936613,0.8243670886075949,0.5898887562439803,0.7743516908384049,0.20423566426456247,0.0016244339758231358,0.0060381809130838696,0.20811155555555555,0.03829731841882074,0.0066595406333606125,-0.012816497339807942,0.0011408774160378277
no_homopolymer,0.7046666666666667,0.7079945799457995,0.988647114474929,0.8251085669166995,0.6050440896015172,0.7842242030810024,0.20270487813887653,0.0012228556463669273,0.0069604152818567005,0.20811155555555555,0.03266248635450998,0.001024708569049855,-0.0029439850972104997,-0.0003899087096481124
no_gc_composition,0.7053333333333334,0.7073499662845584,0.9924314096499527,0.8259842519685039,0.5861962921595468,0.7711886710575294,0.2046721776402469,0.0009951275676498435,0.0038220356460996786,0.20811155555555555,0.028035617013772288,-0.0036021607716878387,-0.015979517120683462,0.0015773907917222552
no_structural,0.704,0.7086453369639211,0.9848628192999054,0.8242280285035629,0.6030921450247837,0.7879319037513118,0.20308361186491874,0.0017792877532245748,0.006323975018588402,0.20811155555555555,0.032125864485899616,0.0004880867004394898,0.0007637155730989553,-1.1174983605893862e-05
no_positional,0.702,0.7080491132332879,0.9820245979186376,0.8228299643281808,0.6002122793117367,0.7853520187870906,0.20340724555980566,0.0012347770986062036,0.006689233321667122,0.20811155555555555,0.032451971749464695,0.0008141939640045684,-0.0018161693911222798,0.00031245871128102176
