condition,accuracy,precision,recall,f1,auroc,pr_auc,brier,reliability,resolution,uncertainty,ece,delta_ece,delta_pr_auc,delta_brier
full,0.988,0.0,0.0,0.0,0.9295246663667716,0.10416804814005318,0.011300771260732891,8.382754043816568e-05,0.0003713745191219732,0.011856,0.0024562723351409656,,,
no_kmer,0.988,0.0,0.0,0.0,0.9250262408157145,0.09520112341684495,0.011381339344023859,0.00012266430121540126,0.00021856448047162858,0.011856,0.0026559150058698524,0.0001996426707288868,-0.00896692472320823,8.056808329096748e-05
no_homopolymer,0.988,0.0,0.0,0.0,0.9255510571300045,0.10630506798666284,0.011301221394628972,5.807075444205953e-05,0.000257419878296146,0.011856,0.0024915154694269102,3.5243134285944683e-05,0.0021370198466096613,4.5013389608078436e-07
no_gc_composition,0.988,0.0,0.0,0.0,0.9120932673564253,0.11229120687398228,0.011234057087091616,0.00012707984540275233,2.767116509221773e-05,0.011856,0.0034434626844789215,0.000987190349337956,0.008123158733929103,-6.671417364127567e-05
no_structural,0.988,0.0,0.0,0.0,0.9306492727545359,0.10430490762840963,0.0112695276006254,7.536893343142702e-05,8.756985193040337e-05,0.011856,0.003961547901233037,0.0015052755660920716,0.00013685948835645556,-3.124366010749148e-05
no_positional,0.988,0.0,0.0,0.0,0.9340230919178287,0.11929171124021408,0.011195639419488219,7.100935982076529e-05,0.0002184955814775539,0.011856,0.0026775300932349636,0.00022125775809399804,0.015123663100160903,-0.00010513184124467251
