condition,accuracy,precision,recall,f1,auroc,pr_auc,brier,reliability,resolution,uncertainty,ece,delta_ece,delta_pr_auc,delta_brier
full,0.9966666666666667,0.9979757085020243,0.9969666329625885,0.9974709155285787,0.9973693010592051,0.9983060756528537,0.0033353999295208585,1.4190273879133551e-05,0.2212939733608862,0.2246128888888889,0.00328926672679842,,,
no_kmer,0.9966666666666667,0.9979757085020243,0.9969666329625885,0.9974709155285787,0.998565433071022,0.9994378554719073,0.003409130725109675,9.126332276534708e-05,0.2212939760954914,0.2246128888888889,0.0035563026717678565,0.00026703594496943657,0.0011317798190536577,7.373079558881633e-05
no_homopolymer,0.896,0.9254341164453525,0.916076845298281,0.9207317073170732,0.9674996388848766,0.9838665937754159,0.07177171248292918,0.0030886440670776024,0.15455617262743165,0.2246128888888889,0.03240805583847885,0.029118789111680428,-0.01443948187743782,0.06843631255340833
no_gc_composition,0.94,0.955420466058764,0.9534883720930233,0.9544534412955465,0.9873580026079438,0.9939436034609628,0.04189045253230086,0.00043802139809046855,0.18287723515557858,0.2246128888888889,0.008607468823658279,0.005318202096859859,-0.004362472191890898,0.03855505260278
no_structural,0.9966666666666667,0.9979757085020243,0.9969666329625885,0.9974709155285787,0.9984902419768134,0.9994115161527906,0.0033335258430186882,1.4257572294870489e-05,0.2212939733608862,0.2246128888888889,0.003318188935843414,2.8922209044994224e-05,0.0011054404999368828,-1.8740865021702434e-06
no_positional,0.9966666666666667,0.9979757085020243,0.9969666329625885,0.9974709155285787,0.9984110934565941,0.9993288687089291,0.003334500514312888,1.4142091229257375e-05,0.2212939733608862,0.2246128888888889,0.0032911146393769753,1.8479125785553913e-06,0.001022793056075444,-8.994152079703881e-07
