condition,accuracy,precision,recall,f1,auroc,pr_auc,brier,reliability,resolution,uncertainty,ece,delta_ece,delta_pr_auc,delta_brier
full,0.976,0.7619047619047619,0.8,0.7804878048780488,0.9906954225352114,0.770941659932316,0.01718572778889205,0.0014000452088101477,0.034648781103953516,0.05048888888888889,0.01431511242200698,,,
no_kmer,0.9773333333333334,0.7613636363636364,0.8375,0.7976190476190477,0.9907570422535211,0.7716337040107467,0.016709159426864042,0.0016922949908330992,0.03558362573099415,0.05048888888888889,0.01570405540269955,0.0013889429806925695,0.0006920440784307091,-0.0004765683620280084
no_homopolymer,0.9573333333333334,0.6666666666666666,0.4,0.5,0.9720334507042254,0.6361121888252919,0.02867197513830552,0.0009302797417929219,0.022554537402482568,0.05048888888888889,0.018156489397011078,0.003841376975004099,-0.13482947110702415,0.011486247349413468
no_gc_composition,0.968,0.7105263157894737,0.675,0.6923076923076923,0.9865140845070423,0.7221541201504569,0.02164089623598781,0.0016530714075255902,0.030858689899711574,0.05048888888888889,0.018819701390806586,0.004504588968799607,-0.048787539781859124,0.004455168447095759
no_structural,0.9753333333333334,0.7529411764705882,0.8,0.7757575757575758,0.9905281690140845,0.7599996214283653,0.01723031613700117,0.0018540019393205637,0.03544073334073334,0.05048888888888889,0.0144011435797438,8.603115773682043e-05,-0.010942038503950702,4.4588348109119574e-05
no_positional,0.9746666666666667,0.7692307692307693,0.75,0.759493670886076,0.9913028169014084,0.7874153451607088,0.016928789256589787,0.0014111720316585712,0.035275277663512954,0.05048888888888889,0.013328451809085286,-0.0009866606129216929,0.016473685228392765,-0.000256938532302263
