condition,accuracy,precision,recall,f1,auroc,pr_auc,brier,reliability,resolution,uncertainty,ece,delta_ece,delta_pr_auc,delta_brier
full,0.9986666666666667,1.0,0.9726027397260274,0.9861111111111112,0.9848710293651783,0.9749110870459247,0.0013702397172634271,2.8361743770964616e-05,0.04496675630252101,0.04629822222222222,0.001071698252210506,,,
no_kmer,0.9986666666666667,1.0,0.9726027397260274,0.9861111111111112,0.9859557842393756,0.9750746484277281,0.0013733761485954857,1.9056374605688366e-05,0.04496675499572351,0.04629822222222222,0.0010193560521826518,-5.234220002785423e-05,0.00016356138180340096,3.1364313320585493e-06
no_homopolymer,0.996,1.0,0.9178082191780822,0.9571428571428572,0.9864741626748328,0.9708548953543832,0.0035647406250615687,0.0004892440521111083,0.04319458600015573,0.04629822222222222,0.0030967116923531334,0.002025013440142627,-0.0040561916915414775,0.0021945009077981416
no_gc_composition,0.988,0.8767123287671232,0.8767123287671232,0.8767123287671232,0.9856677962196774,0.9369578886620515,0.009234712580140006,0.0003286731400174482,0.037301036075036084,0.04629822222222222,0.0030382503724952882,0.001966552120284782,-0.03795319838387312,0.00786447286287658
no_structural,0.9986666666666667,1.0,0.9726027397260274,0.9861111111111112,0.9871941327240787,0.9766114952465539,0.0013940229000518921,4.4575399229801046e-05,0.04496675630252101,0.04629822222222222,0.0011176184947322937,4.592024252178767e-05,0.001700408200629222,2.3783182788465014e-05
no_positional,0.9986666666666667,1.0,0.9726027397260274,0.9861111111111112,0.9868581467010973,0.9752428796087022,0.0013843555087954002,4.282960694596929e-05,0.04496675630252101,0.04629822222222222,0.0011636302401050991,9.193198789459313e-05,0.0003317925627774887,1.4115791531973086e-05
