condition,accuracy,precision,recall,f1,auroc,pr_auc,brier,reliability,resolution,uncertainty,ece,delta_ece,delta_pr_auc,delta_brier
full,0.9806666666666667,0.9794238683127572,0.9906347554630593,0.9849974133471289,0.9975134127059205,0.9984833970336608,0.013709919850584399,0.001113662914400763,0.21732619304192813,0.23021288888888888,0.008305488007046084,,,
no_kmer,0.98,0.9794026776519053,0.9895941727367326,0.984472049689441,0.9979979883354344,0.9988355785252622,0.014049789356616417,0.001965786461536133,0.2182457245227179,0.23021288888888888,0.012850471604353531,0.004544983597307447,0.00035218149160132217,0.00033986950603201796
no_homopolymer,0.8806666666666667,0.9064449064449065,0.9073881373569199,0.906916276651066,0.9560754393517884,0.975154238075349,0.0826446852518196,0.002849590488950947,0.14937980681639113,0.23021288888888888,0.029652403271824994,0.021346915264778908,-0.02332915895831189,0.0689347654012352
no_gc_composition,0.9286666666666666,0.9383983572895277,0.951092611862643,0.944702842377261,0.9827560576780141,0.9903099116244508,0.04950663996294505,0.0012075005502874196,0.1816290697133499,0.23021288888888888,0.01803736717039771,0.009731879163351624,-0.008173485409210035,0.03579672011236065
no_structural,0.9793333333333333,0.9783950617283951,0.9895941727367326,0.9839627521986549,0.9971736305912016,0.9982639466656397,0.014612033451221779,0.0011665345385022236,0.21627169890050724,0.23021288888888888,0.007413384941149481,-0.0008921030658966033,-0.000219450368021179,0.0009021136006373796
no_positional,0.9806666666666667,0.9784394250513347,0.991675338189386,0.9850129198966409,0.9975578160504577,0.9985263435443483,0.01429729888418738,0.0017340494419543617,0.21724126164192964,0.23021288888888888,0.008398139566736029,9.265155968994458e-05,4.2946510687480455e-05,0.0005873790336029805
