ece_aggregate,ece_informative,ece_informative_ci_lo,ece_informative_ci_hi,delta_ece,brier_aggregate,brier_informative,brier_informative_ci_lo,brier_informative_ci_hi,delta_brier,regime_lo,regime_hi,n_bootstrap,alpha
0.000185,0.108753,0.100252,0.117801,0.108568,0.001007,0.012298,0.010456,0.014486,0.011291,0.150000,0.850000,500,0.050000
