ece_aggregate,ece_informative,ece_informative_ci_lo,ece_informative_ci_hi,delta_ece,brier_aggregate,brier_informative,brier_informative_ci_lo,brier_informative_ci_hi,delta_brier,regime_lo,regime_hi,n_bootstrap,alpha
0.005420,0.011597,0.008372,0.015643,0.006177,0.007516,0.006813,0.006261,0.007383,-0.000703,0.150000,0.850000,500,0.050000
