ece_aggregate,ece_informative,ece_informative_ci_lo,ece_informative_ci_hi,delta_ece,brier_aggregate,brier_informative,brier_informative_ci_lo,brier_informative_ci_hi,delta_brier,regime_lo,regime_hi,n_bootstrap,alpha
0.002648,0.025587,0.019411,0.032074,0.022939,0.001961,0.004427,0.003656,0.005338,0.002466,0.150000,0.850000,500,0.050000
