ece_aggregate,ece_informative,ece_informative_ci_lo,ece_informative_ci_hi,delta_ece,brier_aggregate,brier_informative,brier_informative_ci_lo,brier_informative_ci_hi,delta_brier,regime_lo,regime_hi,n_bootstrap,alpha
0.006089,0.021449,0.017459,0.026272,0.015360,0.004947,0.006615,0.005942,0.007359,0.001668,0.150000,0.850000,500,0.050000
