ece_aggregate,ece_informative,ece_informative_ci_lo,ece_informative_ci_hi,delta_ece,brier_aggregate,brier_informative,brier_informative_ci_lo,brier_informative_ci_hi,delta_brier,regime_lo,regime_hi,n_bootstrap,alpha
0.001971,0.045258,0.026657,0.070780,0.043287,0.001285,0.010530,0.007510,0.013793,0.009246,0.150000,0.850000,500,0.050000
