ece_aggregate,ece_informative,ece_informative_ci_lo,ece_informative_ci_hi,delta_ece,brier_aggregate,brier_informative,brier_informative_ci_lo,brier_informative_ci_hi,delta_brier,regime_lo,regime_hi,n_bootstrap,alpha
0.001866,0.059491,0.049137,0.070525,0.057624,0.002364,0.007975,0.006533,0.009414,0.005611,0.150000,0.850000,500,0.050000
